date,satFinal,snd,tempD,rh,sw,lwin,ws,Pa,tempS,sdn,emi,z,albedo
1994-07-05,7.710454702,0.0,2.4064973,70.69213581,232.5924479,281.1020196,2.015897304,57627.93579,12.99726665,0,0.92,0.001,0.17
1994-07-06,8.451242238,0.0,-3.200122075,50.41687059,377.3854181,235.867965,3.491562024,57735.08682,13.86488128,0,0.92,0.001,0.17
1994-07-07,8.179162771,0.0,-4.8215701,45.38073301,380.4029969,234.8807317,1.658210188,57773.46802,15.0207994,0,0.92,0.001,0.17
1994-07-08,7.670491964,0.0,0.087235475,61.34046555,337.2408842,295.3448188,1.209248602,57660.38055,14.10300624,0,0.92,0.001,0.17
1994-07-09,7.912484884,0.0,0.447399675,62.05267525,303.1868477,268.7026592,2.147200763,57731.19507,13.74429488,0,0.92,0.001,0.17
1994-07-10,7.275327474,0.0,-3.35504095,50.64137506,366.1927083,240.1934742,2.071563125,57860.01663,14.13379836,0,0.92,0.001,0.17
1994-07-11,7.034101272,0.0,-4.5616054,48.10365677,380.0117165,228.9485258,2.003489941,57899.23553,14.20557952,0,0.92,0.001,0.17
1994-07-12,7.764962941,0.0,-5.5895297,44.17924643,386.0325498,222.2935108,2.054874331,57853.15475,15.02899337,0,0.92,0.001,0.17
1994-07-13,10.54925707,0.0,-3.14410945,42.62944269,379.0123675,242.8927421,0.99438075,57794.41833,15.77742565,0,0.92,0.001,0.17
1994-07-14,11.49047256,0.0,0.638411775,51.25946569,367.8723948,255.5755033,1.312658027,57801.08185,17.23218286,0,0.92,0.001,0.17
1994-07-15,12.18763149,0.0,1.599752,52.74167109,372.756509,269.8636879,2.277489617,57869.52057,17.45331323,0,0.92,0.001,0.17
1994-07-16,12.66521633,0.0,1.749450975,50.5277915,358.6171863,264.6566342,2.440907523,57849.49265,16.48678398,0,0.92,0.001,0.17
1994-07-17,10.45806289,0.0,3.855032625,66.12192631,309.1992215,308.1221033,1.681982577,57874.41101,16.03040874,0,0.92,0.001,0.17
1994-07-18,10.40780425,0.0,2.488613,61.46074295,276.2252602,285.8500796,1.742141917,57845.85953,13.96783638,0,0.92,0.001,0.17
1994-07-19,10.19605041,0.0,0.378903675,55.03763485,322.0507802,275.529745,1.579738736,57782.12433,14.32412505,0,0.92,0.001,0.17
1994-07-20,11.18320632,0.0,0.72860525,50.62391376,340.4648394,264.1866046,1.848958999,57642.22412,14.92316604,0,0.92,0.001,0.17
1994-07-21,11.26934612,0.0,1.650436025,54.27163696,316.8294292,296.5495358,2.368044227,57571.85516,15.10426891,0,0.92,0.001,0.17
1994-07-22,9.180238485,0.0,4.3604082,73.65497971,254.3763021,310.6608404,2.164420575,57687.76169,14.86917293,0,0.92,0.001,0.17
1994-07-23,7.503995657,0.0,3.86118025,78.11375618,165.4563798,307.4703454,3.30076915,57724.50027,10.80980086,0,0.92,0.001,0.17
1994-07-24,9.412973166,0.0,4.39564095,73.10599613,269.1914052,318.8614746,1.179198816,57631.7009,14.82920253,0,0.92,0.001,0.17
1994-07-25,8.696378469,0.0,4.91855545,77.58919525,269.1054698,301.3570792,1.128127664,57560.95734,16.25610542,0,0.92,0.001,0.17
1994-07-26,7.903974295,0.0,3.693764875,75.92990398,250.9121083,280.8017508,2.937639654,57621.18683,13.2335223,0,0.92,0.001,0.17
1994-07-27,7.555864096,0.0,3.244837325,75.62445831,285.6171888,294.4924504,2.481921107,57755.80597,13.56865108,0,0.92,0.001,0.17
1994-07-28,8.537210226,0.0,-1.601952775,53.09520674,218.4733077,276.7043817,2.68448624,57793.87894,11.14920211,0,0.92,0.001,0.17
1994-07-29,8.069001913,0.0,-1.8631314,51.98188019,320.5566448,268.1024183,2.001810402,57735.25925,13.15994048,0,0.92,0.001,0.17
1994-07-30,7.951799154,0.0,1.056294625,63.23339367,328.5703125,270.5182088,1.896982819,57738.89694,13.35415053,0,0.92,0.001,0.17
1994-07-31,8.308034658,0.0,2.119565875,66.88502026,255.540365,312.4498371,2.083624631,57809.60999,13.12368953,0,0.92,0.001,0.17
1994-08-01,8.726403952,0.0,0.878496975,61.67186356,271.4036458,276.2215896,1.489950508,57821.31958,14.62972057,0,0.92,0.001,0.17
1994-08-02,7.390645742,0.0,2.46462465,72.19475174,296.7330731,265.4518513,2.753949106,57901.64795,14.75825286,0,0.92,0.001,0.17
1994-08-03,9.144635938,0.0,-0.9110364,55.33006334,344.7864552,255.0740429,2.082737476,57935.13412,15.19720626,0,0.92,0.001,0.17
1994-08-04,9.839677602,0.0,-0.7784789,52.09900665,361.5957046,268.2060183,1.030678853,57840.14435,16.98483789,0,0.92,0.001,0.17
1994-08-05,10.77261519,0.0,0.24770755,52.95194387,294.4511708,285.5955317,1.865207434,57803.76968,16.08516884,0,0.92,0.001,0.17
1994-08-06,10.32155776,0.0,0.02419415,53.73143911,311.7122373,276.8231454,1.295017719,57879.56467,16.20867336,0,0.92,0.001,0.17
1994-08-07,10.3412416,0.0,-1.0879518,50.38600731,318.1907531,277.6528,1.92296049,58001.64337,15.74981487,0,0.92,0.001,0.17
1994-08-08,10.88719359,0.0,-2.88113045,44.4507761,358.1360688,268.170735,2.049733371,57899.31412,16.67432535,0,0.92,0.001,0.17
1994-08-09,11.60118282,0.0,0.22716425,49.13258028,342.7708344,270.1728838,2.256803542,57705.43976,16.03147304,0,0.92,0.001,0.17
1994-08-10,8.371999502,0.0,6.21648245,86.27871323,230.7220044,300.4143504,1.687009484,57690.81192,13.81662929,0,0.92,0.001,0.17
1994-08-11,8.937501669,0.0,5.419685275,79.21574783,248.0677088,311.2199133,2.150047332,57731.38351,14.15673244,0,0.92,0.001,0.17
1994-08-12,8.359487295,0.0,6.4068458,87.76574707,241.4635431,302.4464329,1.363583319,57896.46225,14.08978462,0,0.92,0.001,0.17
1994-08-13,9.488179922,0.0,2.9686413,66.07646561,311.5423179,283.0245854,1.635702372,58032.95898,15.42422283,0,0.92,0.001,0.17
1994-08-14,8.82269457,0.0,-1.3325783,53.96874619,331.1087208,266.5569321,2.065835536,58003.30276,14.66483092,0,0.92,0.001,0.17
1994-08-15,9.229348928,0.0,2.0301312,63.15317726,310.1575519,274.2802075,1.996016666,57868.7027,13.39739394,0,0.92,0.001,0.17
1994-08-16,10.38537395,0.0,3.514283875,63.38787556,250.30013,291.9369463,2.246558562,57764.04724,12.38696456,0,0.92,0.001,0.17
1994-08-17,9.173627615,0.0,4.4788033,73.48036098,234.815755,311.2281125,1.881501317,57847.07031,12.91449916,0,0.92,0.001,0.17
1994-08-18,8.573919058,0.0,3.80952065,73.07593632,234.5585935,314.8425525,1.671554342,57835.98328,14.37499034,0,0.92,0.001,0.17
1994-08-19,8.592870474,0.0,5.37949855,81.17558098,246.7473958,315.4722225,2.177095771,57876.13068,15.64487267,0,0.92,0.001,0.17
1994-08-20,7.939931631,0.0,3.13379025,73.64425278,241.201824,277.7579296,2.571891814,58045.76187,13.70906627,0,0.92,0.001,0.17
1994-08-21,8.759050161,0.0,-0.69895515,56.95612335,321.9062523,280.0119221,2.171424985,58019.39545,14.80251873,0,0.92,0.001,0.17
1994-08-22,7.47623992,0.0,-0.25642345,60.96701527,293.8535158,259.5170621,1.582635,57989.01215,13.8987329,0,0.92,0.001,0.17
1994-08-23,7.280172139,0.0,-2.5110947,54.14552498,339.0787802,235.7968821,1.857194781,57995.27206,12.19043136,0,0.92,0.001,0.17
1994-08-24,6.300523542,0.0,-2.81811985,56.78748178,334.7604179,238.6488,1.938281432,57893.65845,12.75938201,0,0.92,0.001,0.17
1994-08-25,7.587209485,0.0,-1.73114935,55.7632494,273.3170558,270.6029717,0.840819169,57753.95966,11.6395967,0,0.92,0.001,0.17
1994-08-26,4.035119593,0.0,1.881067263,86.2092247,116.625,268.5438383,1.925336272,57777.51999,7.013231039,0,0.92,0.001,0.17
1994-08-27,5.839338094,0.0,-3.249768875,56.53330994,341.2669231,227.5824683,1.987939686,58014.1243,11.12103441,0,0.92,0.001,0.17
1994-08-28,7.677194387,0.0,-1.6436058,55.59155941,334.9947938,259.2229942,1.835855603,57951.01471,12.53623751,0,0.92,0.001,0.17
1994-08-29,9.452783346,0.0,1.333400175,59.69456673,237.5377621,275.2405867,1.446566537,57844.73419,13.41124129,0,0.92,0.001,0.17
1994-08-30,8.171949148,0.0,2.30549245,67.87989712,259.4381508,303.5226396,1.959128082,57885.75897,13.05574977,0,0.92,0.001,0.17
1994-08-31,8.222440481,0.0,1.5168635,65.59103966,249.4466152,270.8942433,1.951783687,57888.06,12.62483764,0,0.92,0.001,0.17
1994-09-01,8.601979971,0.0,1.6852471,64.89870167,282.19401,280.7772917,1.798494905,57880.72357,13.42486751,0,0.92,0.001,0.17
1994-09-02,7.847421408,0.0,3.422132075,74.271698,238.8567706,290.2514667,1.46188651,57872.70889,13.26849151,0,0.92,0.001,0.17
1994-09-03,7.906270742,0.0,-0.157699925,60.77075958,212.0696606,283.2522754,2.003048286,57975.5394,12.90570235,0,0.92,0.001,0.17
1994-09-04,7.729997426,0.0,-0.4116065,59.65430164,284.908855,264.7815379,2.180555336,58007.73392,12.95916152,0,0.92,0.001,0.17
1994-09-05,7.816056997,0.0,1.482304725,67.09506702,258.0709625,291.382495,1.529643029,57904.6402,12.61323726,0,0.92,0.001,0.17
1994-09-06,8.17098403,0.0,2.945396625,71.68788624,238.5260421,312.4758375,1.0075647,57810.1265,13.68452251,0,0.92,0.001,0.17
1994-09-07,7.737504721,0.0,3.1017579,74.23674297,253.7714831,299.0396058,0.919230089,57873.73276,14.69139278,0,0.92,0.001,0.17
1994-09-08,8.88556838,0.0,2.200992125,66.62983322,277.5937513,271.5296125,1.524155762,57969.32526,15.40870845,0,0.92,0.001,0.17
1994-09-09,7.805135489,0.0,2.469195,71.43828869,290.0781248,281.3305263,1.776709959,57892.77191,14.44391429,0,0.92,0.001,0.17
1994-09-10,7.47390914,0.0,1.351585675,67.02799416,236.1920573,301.9573413,1.629744411,57838.16986,13.11210048,0,0.92,0.001,0.17
1994-09-11,7.937604666,0.0,2.010117275,68.05988216,239.8522167,285.1769646,0.875448518,57898.86475,13.82214916,0,0.92,0.001,0.17
1994-09-12,7.946595907,0.0,2.701722075,71.38439655,175.6373698,306.5340771,1.801634997,57850.05417,11.39700496,0,0.92,0.001,0.17
1994-09-13,7.936689138,0.0,2.70866525,71.36456299,212.6777333,296.94752,2.135571063,57767.71622,11.40830779,0,0.92,0.001,0.17
1994-09-14,8.23631072,0.0,3.17625635,71.96448326,224.1992188,297.3777675,1.551676124,57748.87009,10.97264266,0,0.92,0.001,0.17
1994-09-15,5.71049273,0.0,2.805953975,82.23561096,146.347005,298.2847167,1.872012481,57838.89847,9.14073348,0,0.92,0.001,0.17
1994-09-16,6.415479302,0.0,2.145462925,75.57362461,225.781251,287.2400533,0.985638075,57908.39081,13.07732189,0,0.92,0.001,0.17
1994-09-17,6.115804434,0.0,2.237145413,77.36394501,200.8977865,308.5428971,1.56647791,57762.65411,10.74364638,0,0.92,0.001,0.17
1994-09-18,6.913873464,0.0,1.38042525,70.41444969,186.6054688,302.1753379,1.522130564,57590.32593,11.44375396,0,0.92,0.001,0.17
1994-09-19,7.756574392,0.0,1.0087799,65.67407322,211.874999,301.4098196,1.516598389,57512.13989,11.34848964,0,0.92,0.001,0.17
1994-09-20,7.725766897,0.0,0.82414615,64.31402874,182.891276,281.1146146,2.508369297,57610.01053,10.08491683,0,0.92,0.001,0.17
1994-09-21,8.41240859,0.0,-0.433781575,58.30071545,262.2330729,275.5877446,2.2313492,57754.6875,12.26932311,0,0.92,0.001,0.17
1994-09-22,8.507146597,0.0,-1.440123125,53.87482738,264.4114596,271.9430433,2.420652591,57876.42365,12.16736007,0,0.92,0.001,0.17
1994-09-23,7.057981305,0.0,-3.54187365,51.37645721,290.5820313,230.23774,2.49872914,57927.17056,11.4445436,0,0.92,0.001,0.17
1994-09-24,5.994149953,0.0,-5.6559941,49.40464401,294.4036458,225.5024921,2.322596852,57889.35547,10.42388704,0,0.92,0.001,0.17
1994-09-25,5.833421528,0.0,-3.919763775,55.3673439,264.9023438,241.5896054,3.108167499,57775.84305,10.29840639,0,0.92,0.001,0.17
1994-09-26,5.534932911,0.0,-8.3735121,43.01660657,278.7005208,222.5683446,3.04602316,57695.25223,9.124021322,0,0.92,0.001,0.17
1994-09-27,4.408548146,0.0,-10.14223375,39.27601767,282.6536458,210.1741892,3.676021427,57826.95923,7.741285019,0,0.92,0.001,0.17
1994-09-28,3.510785848,0.0,-10.50703215,38.19324732,294.6328125,209.327735,2.087081403,57949.91913,9.185849935,0,0.92,0.001,0.17
1994-09-29,4.816419363,0.0,-6.32665125,48.18624353,269.4778644,239.9449313,2.125632003,57830.98755,8.871850759,0,0.92,0.001,0.17
1994-09-30,3.936696768,0.0,-12.48469663,35.77895451,288.3997396,202.22368,2.854556501,57841.88538,7.608686142,0,0.92,0.001,0.17
1994-10-01,2.627530724,0.0,-13.37344625,29.17558122,281.1914075,201.5124004,3.988994777,57777.38724,6.713849716,0,0.92,0.001,0.17
1994-10-02,3.020852827,0.0,-13.42446255,29.32144165,284.7291667,200.2274242,2.981378512,57627.58865,7.758104021,0,0.92,0.001,0.17
1994-10-03,2.84998861,0.0,-10.89854275,37.76560831,279.9778646,207.6523054,2.593572974,57621.49811,7.375077903,0,0.92,0.001,0.17
1994-10-04,0.351342738,0.0,-5.7848804,63.59505844,256.0078125,233.6869992,2.041382253,57641.2384,7.425382301,0,0.92,0.001,0.17
1994-10-05,0.339078426,0.0,-4.6211376,69.62720585,258.4088542,209.7490521,2.319520012,57633.02231,5.925950699,0,0.92,0.001,0.17
1994-10-06,1.156556606,0.0,-9.906438125,45.92662334,270.8417958,202.8606329,3.004593492,57594.59457,5.848905258,0,0.92,0.001,0.17
1994-10-07,2.286435634,0.0,-12.33198075,32.92236614,266.7057292,199.5796113,3.19366309,57511.97662,5.711538017,0,0.92,0.001,0.17
1994-10-08,1.8802239,0.0,-15.77601998,26.10791183,273.2330729,202.07289,2.829043519,57537.68997,5.998147666,0,0.92,0.001,0.17
1994-10-09,2.117543817,0.0,-15.5367595,28.55389047,271.734375,198.6174533,3.072297797,57611.8042,5.908906639,0,0.92,0.001,0.17
1994-10-10,0.742192864,0.0,-14.122312,31.74844551,271.4622396,187.2674433,2.640784547,57712.99133,5.630033195,0,0.92,0.001,0.17
1994-10-11,1.887746602,0.0,-15.57538975,25.97407722,271.1334625,198.6692371,3.09305498,57620.50095,5.654935539,0,0.92,0.001,0.17
1994-10-12,3.426244438,0.0,-14.96243175,22.88424587,268.3697917,190.9448025,3.758273959,57528.17917,5.416494071,0,0.92,0.001,0.17
1994-10-13,3.774175435,0.0,-16.40892525,20.23403025,267.640625,188.627695,4.146913648,57520.17975,4.875882775,0,0.92,0.001,0.17
1994-10-14,4.61856246,0.0,-14.502531,23.10340214,263.9973958,203.393315,3.831495665,57448.12393,4.85225454,0,0.92,0.001,0.17
1994-10-15,2.723035514,0.0,-13.68712375,27.03523684,262.4453125,180.4875071,3.740944713,57342.0433,3.598703116,0,0.92,0.001,0.17
1994-10-16,-0.254000187,0.0,-16.1358285,27.14751768,262.9609375,179.194085,3.334548622,57540.9111,3.63992089,0,0.92,0.001,0.17
1994-10-17,-0.519407749,0.0,-15.62878513,28.18660402,259.7148438,177.381365,3.332826227,57732.42645,2.689344071,0,0.92,0.001,0.17
1994-10-18,-3.553995341,0.0,-17.65580938,31.48534536,260.9049479,162.9043042,2.711870093,58110.62546,1.756719261,0,0.92,0.001,0.17
1994-10-19,-3.33222422,0.0,-17.22554038,32.48876619,258.5533854,178.5056188,1.905537546,58054.32434,3.314878166,0,0.92,0.001,0.17
1994-10-20,-1.152288795,0.0,-16.91644775,27.65342569,250.4635417,195.1307854,1.71615161,57729.92706,4.499353081,0,0.92,0.001,0.17
1994-10-21,-1.564253181,0.0,-16.782026,28.35296583,244.6549479,186.6618588,2.301500738,57753.28445,3.419194877,0,0.92,0.001,0.17
1994-10-22,-1.439798832,0.0,-15.8577713,32.60176277,237.8203125,191.1377946,2.728643119,57754.69208,2.914891893,0,0.92,0.001,0.17
1994-10-23,-4.332517833,0.0,-14.40478068,43.51951933,249.0520833,167.9122429,2.089688838,57855.62363,3.192628527,0,0.92,0.001,0.17
1994-10-24,-2.738336891,0.0,-14.2969361,38.98666286,246.6236979,176.9262633,1.787403882,57816.25595,2.831803948,0,0.92,0.001,0.17
1994-10-25,-2.832201332,0.0,-10.90469975,52.52542973,215.3177083,198.5923067,0.949573934,57628.73077,3.186742477,0,0.92,0.001,0.17
1994-10-26,-3.003481239,0.0,-10.35968885,57.28365564,203.2174479,199.350515,2.037417889,57445.73059,1.2515046,0,0.92,0.001,0.17
1994-10-27,-2.476862401,0.0,-14.92705025,37.08602905,240.3541667,172.7954038,2.584679693,57485.72235,0.971761376,0,0.92,0.001,0.17
1994-10-28,-2.054968327,0.0,-16.75784588,29.29388809,235.5247396,175.1167104,3.495532513,57469.82956,0.728288323,0,0.92,0.001,0.17
1994-10-29,-2.559702255,0.0,-16.2962697,31.71178007,236.2369792,168.9440058,2.801945388,57433.95309,0.529218346,0,0.92,0.001,0.17
1994-10-30,-2.373941757,0.0,-16.636887,30.26535034,234.3880208,167.7957342,2.594454825,57590.95001,0.617471367,0,0.92,0.001,0.17
1994-10-31,-2.191671826,0.0,-16.27370375,30.58675003,231.5911458,175.0794083,2.225894675,57744.50607,0.561998039,0,0.92,0.001,0.17
1994-11-01,-2.104414433,0.0,-12.347335,42.42855644,219.8489583,193.2538475,2.111833587,57710.82001,1.534726763,0,0.92,0.001,0.17
1994-11-02,-2.128012151,0.0,-13.74226038,40.7997489,209.09375,201.8226396,1.321340933,57724.0921,2.449788744,0,0.92,0.001,0.17
1994-11-03,-4.236723155,0.0,-14.54483305,43.8255105,225.4335938,165.5733475,1.337329373,57946.93604,1.10187307,0,0.92,0.001,0.17
1994-11-04,-2.972959971,0.0,-13.5220397,41.86143017,214.7604167,197.7318379,2.169032454,57926.14059,0.761861473,0,0.92,0.001,0.17
1994-11-05,-3.914179146,0.0,-13.2174025,46.86192894,205.9804688,195.4777979,1.786760487,57897.44873,1.865411423,0,0.92,0.001,0.17
1994-11-06,-3.289186813,0.0,-12.5738604,48.90513086,209.3203125,188.6272571,0.971660554,57774.37515,1.423707628,0,0.92,0.001,0.17
1994-11-07,-3.936830968,0.0,-14.1253115,42.44656754,211.4570313,171.7472454,2.154574096,57696.25168,0.283746392,0,0.92,0.001,0.17
1994-11-08,-5.699190356,0.0,-13.57931453,50.86405373,217.0950521,166.0663575,1.099468455,57934.60388,0.241315514,0,0.92,0.001,0.17
1994-11-09,-6.018934458,0.0,-13.38416188,54.45242882,214.7135417,162.2009608,1.227001145,58151.93939,0.538858086,0,0.92,0.001,0.17
1994-11-10,-5.682852007,0.0,-14.32592638,49.35824203,213.6614583,163.4049508,0.835490927,58048.66257,0.433034569,0,0.92,0.001,0.17
1994-11-11,-6.071478104,0.0,-14.7052666,49.97336674,214.3632813,152.0020075,0.773118258,57691.82129,0.409242302,0,0.92,0.001,0.17
1994-11-12,-6.004316664,0.0,-14.38492773,49.48694611,210.7109375,164.7016617,1.505984724,57378.24402,-0.26417765,0,0.92,0.001,0.17
1994-11-13,-6.086431831,0.0,-11.34644473,64.57456779,187.2799479,195.3871396,1.622083068,57348.51227,-0.130251259,0,0.92,0.001,0.17
1994-11-14,-6.45326066,0.0,-11.10975668,68.79834843,190.6367188,190.0140729,1.92531392,57405.97687,-0.244268745,0,0.92,0.001,0.17
1994-11-15,-7.592996836,0.0,-14.26976275,58.82616854,182.9361979,172.8306896,1.903275773,57598.12393,-1.402811527,0,0.92,0.001,0.17
1994-11-16,-9.418611765,0.0,-20.2084098,44.1733582,205.7539063,145.9653108,0.621012472,57745.42618,-1.157331675,0,0.92,0.001,0.17
1994-11-17,-8.02546525,0.0,-14.18440053,58.38087177,201.9270833,179.0257671,1.083968893,57593.75839,-1.103807658,0,0.92,0.001,0.17
1994-11-18,-7.527639627,0.0,-14.9605064,51.61112213,197.5872396,165.7103404,1.366240192,57394.8494,-1.28854987,0,0.92,0.001,0.17
1994-11-19,-8.052129865,0.0,-15.12049185,54.28061867,198.2460938,150.2900688,3.147897452,57528.38211,-3.538030982,0,0.92,0.001,0.17
1994-11-20,-7.063036323,0.0,-18.70879205,37.73761654,197.6315104,169.5410038,1.197327599,57521.49429,-1.750952005,0,0.92,0.001,0.17
1994-11-21,-7.732645243,0.0,-14.71238393,54.17779636,176.2330729,189.6004567,1.103352744,57598.27042,-0.89213416,0,0.92,0.001,0.17
1994-11-22,-8.230867624,0.0,-15.45230313,54.00097656,190.4453125,170.893775,1.090292409,57636.3205,-1.230058879,0,0.92,0.001,0.17
1994-11-23,-8.217592478,0.0,-16.4761401,47.70063972,182.0117188,173.7915729,2.280643225,57542.05322,-2.572653174,0,0.92,0.001,0.17
1994-11-24,-9.560125589,0.0,-17.8301447,46.72656345,185.2630208,156.7624992,2.243548088,57662.65869,-3.47777009,0,0.92,0.001,0.17
1994-11-25,-11.00248158,0.0,-19.31279285,48.65291023,194.6588542,139.4621085,1.024038553,57655.00259,-3.935194254,0,0.92,0.001,0.17
1994-11-26,-9.891237497,0.0,-18.59583,46.75545406,191.828125,149.8058896,1.466591358,57291.63895,-3.869081736,0,0.92,0.001,0.17
1994-11-27,-6.82990858,0.0,-18.57281988,34.2630415,189.6627604,177.3287979,2.675861567,57150.94681,-2.23728776,0,0.92,0.001,0.17
1994-11-28,-7.118765235,0.0,-17.0767603,41.61218166,177.1236979,183.31194,1.983054236,57003.79257,-1.828054667,0,0.92,0.001,0.17
1994-11-29,-9.202871442,0.0,-14.91990598,59.0461235,169.2122396,172.5017908,1.378917277,56951.98059,-2.335497141,0,0.92,0.001,0.17
1994-11-30,-10.48924458,0.0,-16.25706488,58.96658897,179.0052083,157.1408946,3.769184262,57026.091,-4.658754587,0,0.92,0.001,0.17
1994-12-01,-13.64296532,0.0,-20.56849968,51.99646282,188.7460938,132.56917,1.532482386,57332.95441,-6.755335093,0,0.92,0.001,0.17
1994-12-02,-12.37920964,0.0,-20.66216915,46.46687889,188.1432292,137.4615214,2.125945151,57300.95062,-6.948549509,0,0.92,0.001,0.17
1994-12-03,-8.704214334,0.0,-16.65489863,50.51170158,168.7643229,184.1475342,1.277574675,57256.61697,-4.120039225,0,0.92,0.001,0.17
1994-12-04,-8.523103833,0.0,-16.3666233,51.44305515,170.0299479,161.224325,3.256231844,57391.67938,-4.919149637,0,0.92,0.001,0.17
1994-12-05,-11.61268044,0.0,-19.45594185,49.26524544,184.953125,136.4278583,1.543850839,57717.659,-6.117952585,0,0.92,0.001,0.17
1994-12-06,-10.84793305,0.0,-21.53836205,41.6855793,185.5195313,148.0420675,1.283898339,57631.8512,-4.934766889,0,0.92,0.001,0.17
1994-12-07,-5.813463569,0.0,-15.61327473,42.2010169,182.2721354,159.4996875,2.727301538,57254.78897,-2.686891794,0,0.92,0.001,0.17
1994-12-08,-2.962663963,0.0,-18.41041885,28.77288055,182.21875,158.4335283,5.615645409,57185.73303,-1.812433481,0,0.92,0.001,0.17
1994-12-09,-3.199717015,0.0,-20.40333338,21.02788925,181.1796875,155.8628821,6.372886777,57023.3429,-2.397455454,0,0.92,0.001,0.17
1994-12-10,-6.136110522,0.0,-21.45616825,26.06918907,184.109375,131.1369102,4.404078782,56739.81552,-4.682920575,0,0.92,0.001,0.17
1994-12-11,-8.029455394,0.0,-27.581945,15.90549016,186.2565104,118.7866313,4.494364738,56631.20117,-6.555608869,0,0.92,0.001,0.17
1994-12-12,-11.80295002,0.0,-26.64279375,24.88874125,186.1263021,118.8132567,2.272999182,57198.87466,-9.673959851,0,0.92,0.001,0.17
1994-12-13,-8.20698759,0.0,-23.0194925,25.27349854,181.3776042,147.9900971,2.690042093,57208.17566,-6.482236981,0,0.92,0.001,0.17
1994-12-14,-9.628423899,0.0,-23.73853755,28.64245749,181.5924479,147.8740175,2.370604247,57339.92538,-6.608743787,0,0.92,0.001,0.17
1994-12-15,-1.818147898,0.0,-23.31448775,15.84074914,180.0026042,145.3970798,6.082506835,56853.29132,-3.093504041,0,0.92,0.001,0.17
1994-12-16,-11.91848958,0.0,-26.49857575,24.77272844,182.0208333,126.4813117,2.527259082,57201.21765,-8.355581284,0,0.92,0.001,0.17
1994-12-17,-12.05523503,0.0,-28.5349715,20.33843899,180.5104167,124.2642162,2.781527445,57204.5578,-9.140775681,0,0.92,0.001,0.17
1994-12-18,-13.7228756,0.0,-28.71214025,23.2336669,175.328125,131.0771612,1.634371668,57381.52847,-10.72244084,0,0.92,0.001,0.17
1994-12-19,-12.79327583,0.0,-26.6336145,32.36904025,167.0481771,157.2366392,1.271067202,57361.60049,-10.43447695,0,0.92,0.001,0.17
1994-12-20,-12.16589177,0.0,-21.55725495,42.18088627,172.0442708,144.9302815,1.864795707,57351.35956,-8.800439954,0,0.92,0.001,0.17
1994-12-21,-13.21565449,0.0,-23.31404613,44.27757931,179.3893229,123.3455222,1.340534024,57415.11002,-10.35473835,0,0.92,0.001,0.17
1994-12-22,-15.11331367,0.0,-27.63284875,30.57105827,181.4401042,120.3539024,0.876696758,57414.03503,-11.29546177,0,0.92,0.001,0.17
1994-12-23,-12.49219346,0.0,-23.70948015,37.08166218,179.0546875,142.1845942,1.870078266,57217.91916,-9.344694257,0,0.92,0.001,0.17
1994-12-24,-10.26524174,0.0,-23.9502935,27.1267848,174.5208333,154.7564579,2.774830207,57109.16977,-8.026041031,0,0.92,0.001,0.17
1994-12-25,-9.036497355,0.0,-23.09899025,27.38448191,177.1861979,144.1473779,2.905606225,57159.05685,-8.593652844,0,0.92,0.001,0.17
1994-12-26,-9.555753946,0.0,-25.852386,22.37812328,179.8958333,139.5640417,3.319227576,57360.44159,-8.625246167,0,0.92,0.001,0.17
1994-12-27,-7.628969401,0.0,-22.07965863,26.6831069,175.8736979,157.2304142,2.561822638,57336.71341,-6.147119641,0,0.92,0.001,0.17
1994-12-28,-6.000513405,0.0,-20.571316,26.97934675,176.8958333,151.905155,3.239829704,57208.89893,-5.50021565,0,0.92,0.001,0.17
1994-12-29,-7.673380107,0.0,-25.724159,19.46405697,179.8997396,126.4206183,3.708118647,56968.28003,-8.002332687,0,0.92,0.001,0.17
1994-12-30,-9.455873728,0.0,-31.2651935,12.17104125,180.1236979,138.2676405,3.39333947,56553.15552,-9.395033002,0,0.92,0.001,0.17
1994-12-31,-13.25811195,0.0,-19.4749119,55.43124104,160.9309896,150.5383563,3.525353849,56491.48407,-10.8041631,0,0.92,0.001,0.17
1995-01-01,-16.41252327,0.0,-26.8597908,38.66027975,179.3997396,110.6808235,2.2749134,56762.54654,-13.77614793,0,0.92,0.001,0.17
1995-01-02,-18.39911842,0.0,-28.30439075,39.49711609,182.4192708,107.2288108,3.535719365,56766.15067,-15.39549455,0,0.92,0.001,0.17
1995-01-03,-16.78428459,0.0,-29.4815531,30.28207731,183.6614583,118.5713913,2.613771379,56933.42056,-14.26136979,0,0.92,0.001,0.17
1995-01-04,-14.40902901,0.0,-27.19394225,29.37763786,181.4453125,134.0105982,2.319779307,56954.35562,-11.03912556,0,0.92,0.001,0.17
1995-01-05,-13.31820107,0.0,-24.01229675,35.88380671,180.6848958,130.6063788,1.779785246,57067.53998,-10.67065251,0,0.92,0.001,0.17
1995-01-06,-14.81844902,0.0,-26.55088425,33.79692078,183.2682292,125.2695018,1.977910802,57143.49213,-11.49366581,0,0.92,0.001,0.17
1995-01-07,-14.86484337,0.0,-28.34701545,28.45117903,185.2083333,119.7101624,2.273354053,57365.90195,-12.4510175,0,0.92,0.001,0.17
1995-01-08,-10.80625367,0.0,-24.7869755,27.27411747,162.5182292,187.7704354,2.32162255,57219.79752,-9.028066874,0,0.92,0.001,0.17
