date,satFinal,snd,tempD,rh,sw,lwin,ws,Pa,tempS,sdn,emi,z,albedo
2001/1/23 21:00,-30.19072342,0.31139225,-33.31259659,0.740219265,0.0,179.3660989,3.283271297,99917.24582,,0,0.92,0.0005,0.17
2001/1/24 00:00,-30.44101023,0.311664607,-33.64366709,0.733848263,0.0,175.5932136,3.053959718,99943.23096,,0,0.92,0.0005,0.17
2001/1/24 03:00,-30.76938463,0.311679833,-34.14396643,0.720821038,0.0,178.1749064,2.910790774,100013.8345,,0,0.92,0.0005,0.17
2001/1/24 06:00,-31.26547714,0.311664268,-34.54433233,0.726549327,0.0,173.75731,3.045751314,100039.1858,,0,0.92,0.0005,0.17
2001/1/24 09:00,-31.81541599,0.311866889,-35.05345016,0.728270048,0.0,169.6050795,3.138886602,100098.8882,,0,0.92,0.0005,0.17
2001/1/24 12:00,-32.42714572,0.312102705,-35.85021092,0.713557976,0.0,168.3353892,3.079076663,100153.9007,,0,0.92,0.0005,0.17
2001/1/24 15:00,-33.5852834,0.312115459,-37.0806415,0.705650622,0.0,157.1735421,3.467619466,100183.0547,,0,0.92,0.0005,0.17
2001/1/24 18:00,-34.39209578,0.312103039,-37.65686463,0.72048272,0.0,153.0304734,3.858741576,100302.3328,,0,0.92,0.0005,0.17
2001/1/24 21:00,-35.37280535,0.312092357,-38.4321466,0.733555049,0.0,146.6477058,3.889508986,100404.372,,0,0.92,0.0005,0.17
2001/1/25 00:00,-36.45848512,0.312083906,-39.48277709,0.733788437,0.0,145.0794147,3.583146203,100536.0723,,0,0.92,0.0005,0.17
2001/1/25 03:00,-36.62422812,0.312076927,-39.9356006,0.71180167,0.0,147.21509,2.971193925,100618.4642,,0,0.92,0.0005,0.17
2001/1/25 06:00,-36.4576035,0.312070047,-39.67146405,0.719467684,0.0,150.0725963,3.317686321,100613.0136,,0,0.92,0.0005,0.17
2001/1/25 09:00,-34.42725167,0.312061438,-37.72625435,0.717888536,0.0,160.659514,3.735380048,100659.9136,,0,0.92,0.0005,0.17
2001/1/25 12:00,-32.81831024,0.312713448,-36.16716198,0.717984684,0.0,180.4606534,4.106741437,100653.956,,0,0.92,0.0005,0.17
2001/1/25 15:00,-32.20999814,0.31365738,-35.63910446,0.713631685,0.0,181.7898698,4.694274486,100602.2393,,0,0.92,0.0005,0.17
2001/1/25 18:00,-31.73040135,0.314312021,-35.12030424,0.717539029,0.0,184.0811391,5.564201595,100509.1998,,0,0.92,0.0005,0.17
2001/1/25 21:00,-31.54790772,0.315537017,-34.79003298,0.728568719,0.0,186.9809593,6.290152698,100424.9066,,0,0.92,0.0005,0.17
2001/1/26 00:00,-31.61082497,0.316998896,-34.8396881,0.729388528,0.0,187.4614076,6.155929256,100383.0769,,0,0.92,0.0005,0.17
2001/1/26 03:00,-32.1783815,0.318110423,-35.68494309,0.708196366,0.0,181.4211688,5.845115842,100354.9369,,0,0.92,0.0005,0.17
2001/1/26 06:00,-33.04786749,0.31865394,-36.56791437,0.705173334,0.0,170.6125935,4.725280078,100430.1036,,0,0.92,0.0005,0.17
2001/1/26 09:00,-34.36626325,0.318844312,-37.79538383,0.708553998,0.0,157.2199464,4.246194776,100550.3958,,0,0.92,0.0005,0.17
2001/1/26 12:00,-35.12595671,0.318924035,-38.52612154,0.708845119,0.0,158.1876732,3.677626036,100649.0125,,0,0.92,0.0005,0.17
2001/1/26 15:00,-34.67704693,0.318961909,-38.14080215,0.705303807,0.0,164.8488481,3.455011423,100650.7871,,0,0.92,0.0005,0.17
2001/1/26 18:00,-35.0958523,0.319261782,-38.56888152,0.703621005,0.0,168.9709142,3.170636723,100623.1542,,0,0.92,0.0005,0.17
2001/1/26 21:00,-35.35970854,0.319728807,-38.84724561,0.701928644,0.0,168.4352083,3.309238756,100572.9585,,0,0.92,0.0005,0.17
2001/1/27 00:00,-35.60157071,0.32030801,-39.10058439,0.700505869,0.0,165.8014632,3.371457428,100503.7493,,0,0.92,0.0005,0.17
2001/1/27 03:00,-36.56690601,0.320611066,-40.14868764,0.692114439,0.0,154.5497652,3.385682035,100527.7063,,0,0.92,0.0005,0.17
2001/1/27 06:00,-36.99476524,0.320865151,-40.55172752,0.692839446,0.0,152.6593361,3.464956049,100489.8061,,0,0.92,0.0005,0.17
2001/1/27 09:00,-37.56494955,0.321160002,-41.04149995,0.697294303,0.0,150.6733379,3.454101974,100507.8055,,0,0.92,0.0005,0.17
2001/1/27 12:00,-38.22176652,0.321184766,-41.51917911,0.709000461,0.0,146.3214114,3.281965541,100516.0447,,0,0.92,0.0005,0.17
2001/1/27 15:00,-38.86090335,0.321178955,-42.4481888,0.68586775,0.0,142.4265415,3.131567916,100596.4085,,0,0.92,0.0005,0.17
2001/1/27 18:00,-39.6220331,0.321172761,-43.01888316,0.698069778,0.0,137.2721675,2.658508203,100680.9552,,0,0.92,0.0005,0.17
2001/1/27 21:00,-38.98996833,0.321170423,-42.48836618,0.692091802,0.0,133.9909531,1.916773697,100794.4025,,0,0.92,0.0005,0.17
2001/1/28 00:00,-38.09582745,0.321170485,-41.77375889,0.681242732,0.0,133.5594803,0.639339358,100934.849,,0,0.92,0.0005,0.17
2001/1/28 03:00,-38.03721809,0.321170509,-41.91465132,0.667092547,0.0,131.1258414,0.775463067,101079.0982,,0,0.92,0.0005,0.17
2001/1/28 06:00,-37.95818426,0.321170569,-41.42415173,0.697092578,0.0,130.559595,1.029981321,101166.8139,,0,0.92,0.0005,0.17
2001/1/28 09:00,-38.30984042,0.32117082,-41.55192884,0.712958799,0.0,130.1584475,1.555486667,101268.0925,,0,0.92,0.0005,0.17
2001/1/28 12:00,-38.82844446,0.321171677,-41.82534678,0.73053522,0.0,130.6642421,1.894916102,101353.273,,0,0.92,0.0005,0.17
2001/1/28 15:00,-38.89948611,0.321172325,-42.16909855,0.709452361,0.0,128.9805745,1.173037926,101415.0036,,0,0.92,0.0005,0.17
2001/1/28 18:00,-38.63307993,0.321172467,-41.52965875,0.738802457,0.0,130.2107711,1.066959517,101433.8903,,0,0.92,0.0005,0.17
2001/1/28 21:00,-38.59667108,0.32117272,-41.4154526,0.744998962,0.0,132.4606851,1.496148942,101437.186,,0,0.92,0.0005,0.17
2001/1/29 00:00,-39.10493747,0.32117357,-41.41059624,0.785538239,0.0,135.3005325,1.841121354,101492.4519,,0,0.92,0.0005,0.17
2001/1/29 03:00,-41.82395351,0.321174536,-43.69721237,0.817831587,0.0,142.4424437,2.41811812,101575.9846,,0,0.92,0.0005,0.17
2001/1/29 06:00,-41.34485915,0.321173381,-43.31946114,0.809721131,1.527331042,137.515668,2.61270737,101581.1817,,0,0.92,0.0005,0.17
2001/1/29 09:00,-40.92087398,0.321172604,-42.91386548,0.80884806,0.0,137.7075301,2.649139391,101624.279,,0,0.92,0.0005,0.17
2001/1/29 12:00,-40.41244731,0.321171277,-42.51719891,0.800094147,0.0,143.3064157,2.989646885,101725.3041,,0,0.92,0.0005,0.17
2001/1/29 15:00,-41.27375053,0.321167696,-43.98365535,0.74786325,0.0,137.8203107,3.175179995,101794.7668,,0,0.92,0.0005,0.17
2001/1/29 18:00,-40.27200778,0.321163961,-42.79798408,0.765021147,0.0,145.0855008,2.893666372,101839.2584,,0,0.92,0.0005,0.17
2001/1/29 21:00,-38.74317234,0.321159997,-41.46722224,0.752195245,0.0,158.1844513,2.474626353,101875.7643,,0,0.92,0.0005,0.17
2001/1/30 00:00,-36.74227118,0.321154634,-39.6066769,0.745456664,0.0,169.116206,2.289275875,101951.6916,,0,0.92,0.0005,0.17
2001/1/30 03:00,-36.26713907,0.321147526,-39.30617374,0.733094584,0.0,170.0869149,1.979257521,102023.0557,,0,0.92,0.0005,0.17
2001/1/30 06:00,-34.60772245,0.321490232,-37.65870256,0.735879419,0.898871617,180.1943141,1.933538378,102074.7724,,0,0.92,0.0005,0.17
2001/1/30 09:00,-34.09270052,0.322054164,-36.92020113,0.753903555,0.0,179.6692853,1.96046259,102101.5181,,0,0.92,0.0005,0.17
2001/1/30 12:00,-34.14411407,0.322334086,-36.38229545,0.800050482,0.0,170.5337838,2.079939942,102147.9111,,0,0.92,0.0005,0.17
2001/1/30 15:00,-33.67695993,0.322400028,-36.42233772,0.761039732,0.0,170.4369341,2.156970218,102104.3068,,0,0.92,0.0005,0.17
2001/1/30 18:00,-33.14864139,0.322396932,-35.31629203,0.807428155,0.0,168.0836493,1.771650484,102141.7,,0,0.92,0.0005,0.17
2001/1/30 21:00,-33.32592949,0.322396347,-35.21848939,0.829587926,0.0,168.4336685,1.787600679,102153.8687,,0,0.92,0.0005,0.17
2001/1/31 00:00,-33.16728359,0.32239351,-35.40597744,0.801694338,0.0,175.1227749,2.535727864,102211.4162,,0,0.92,0.0005,0.17
2001/1/31 03:00,-32.89374144,0.32238593,-35.48502344,0.77445083,0.743251863,176.2023429,2.427177407,102178.0792,,0,0.92,0.0005,0.17
2001/1/31 06:00,-32.61046155,0.322754262,-34.90428931,0.798263799,1.343132717,182.2887449,3.109171265,102209.3881,,0,0.92,0.0005,0.17
2001/1/31 09:00,-31.38439076,0.323224586,-33.89983814,0.783136524,0.0,183.8694736,3.542802179,102210.1486,,0,0.92,0.0005,0.17
2001/1/31 12:00,-29.96179454,0.323725307,-32.67613803,0.770697626,0.0,190.8071162,3.915542727,102210.7824,,0,0.92,0.0005,0.17
2001/1/31 15:00,-28.43562412,0.324322134,-31.58152503,0.742200741,0.0,196.7869432,3.830848416,102088.4622,,0,0.92,0.0005,0.17
2001/1/31 18:00,-27.48221023,0.325077647,-30.43068637,0.758314377,0.0,199.7645788,3.815066678,102062.3503,,0,0.92,0.0005,0.17
2001/1/31 21:00,-26.52968158,0.326258858,-29.43458085,0.763318535,0.0,205.6484023,3.831393228,102050.0549,,0,0.92,0.0005,0.17
2001/2/1 00:00,-26.03175142,0.327740244,-28.87726272,0.768548297,0.0,206.5687462,3.922099151,102055.5054,,0,0.92,0.0005,0.17
2001/2/1 03:00,-25.31195745,0.329103637,-28.2550463,0.762939402,0.883519621,204.963687,3.843025065,101981.3527,,0,0.92,0.0005,0.17
2001/2/1 06:00,-25.96332656,0.330162729,-28.78398148,0.770470001,3.621928168,198.0234614,4.0029156,102025.9711,,0,0.92,0.0005,0.17
2001/2/1 09:00,-26.89283829,0.330923589,-29.79887701,0.762531828,0.0,191.6765487,3.880311291,102048.7873,,0,0.92,0.0005,0.17
2001/2/1 12:00,-27.87655672,0.331359084,-30.64172846,0.770898437,0.0,184.7445853,3.821213384,102036.8722,,0,0.92,0.0005,0.17
2001/2/1 15:00,-28.06494724,0.331471804,-30.95190334,0.761625496,0.0,175.7820714,4.121369134,101971.7192,,0,0.92,0.0005,0.17
2001/2/1 18:00,-28.64611422,0.331456859,-31.18062031,0.786649421,0.0,175.1178434,4.222210537,101947.3819,,0,0.92,0.0005,0.17
2001/2/1 21:00,-28.72075952,0.331442606,-31.22801808,0.78857332,0.0,176.7843512,4.478308673,101934.4527,,0,0.92,0.0005,0.17
2001/2/2 00:00,-28.74027911,0.331425337,-31.35286136,0.780611168,0.0,179.4440397,4.599199591,101888.8203,,0,0.92,0.0005,0.17
2001/2/2 03:00,-27.5560542,0.331400868,-30.60368058,0.751041217,1.151640625,189.4520991,4.917395894,101779.0489,,0,0.92,0.0005,0.17
2001/2/2 06:00,-28.10600107,0.331366362,-30.94844859,0.764793416,5.10302257,187.2196594,5.3924102,101727.7125,,0,0.92,0.0005,0.17
2001/2/2 09:00,-28.64697654,0.331327147,-31.72712986,0.746470961,0.0,185.2979959,5.971055793,101652.2922,,0,0.92,0.0005,0.17
2001/2/2 12:00,-28.7959018,0.33128102,-31.96144681,0.740038669,0.0,183.1806075,6.863296086,101515.0146,,0,0.92,0.0005,0.17
2001/2/2 15:00,-27.90683598,0.331224864,-31.30795774,0.725348381,0.0,180.4843363,8.333438003,101300.9225,,0,0.92,0.0005,0.17
2001/2/2 18:00,-26.75042241,0.331150651,-29.78455127,0.7536302,0.0,189.5861523,10.51636121,101031.5644,,0,0.92,0.0005,0.17
2001/2/2 21:00,-25.22976997,0.331719726,-28.52659691,0.738325974,0.0,205.1373918,11.42639704,100721.0104,,0,0.92,0.0005,0.17
2001/2/3 00:00,-24.35019345,0.333030249,-27.80727763,0.729237586,0.0,216.7619148,12.0954264,100455.7085,,0,0.92,0.0005,0.17
2001/2/3 03:00,-24.31113333,0.334301771,-27.8769168,0.721998994,1.345558257,213.018274,13.22708386,100115.1131,,0,0.92,0.0005,0.17
2001/2/3 06:00,-24.57834011,0.335136252,-28.09102642,0.724987752,3.238575215,205.9840844,13.51970847,99836.1215,,0,0.92,0.0005,0.17
2001/2/3 09:00,-24.71149963,0.336052301,-28.18769382,0.727166242,0.0,205.8425037,13.59784697,99557.38341,,0,0.92,0.0005,0.17
2001/2/3 12:00,-24.43452782,0.337292543,-28.04676131,0.718617458,0.0,212.6737722,13.64858419,99288.02532,,0,0.92,0.0005,0.17
2001/2/3 15:00,-24.14867871,0.338509263,-27.85833531,0.712774054,0.0,217.5488562,13.56382478,98998.63967,,0,0.92,0.0005,0.17
2001/2/3 18:00,-23.71369093,0.340376207,-27.41485386,0.714309406,0.0,220.8677549,13.57793963,98795.57536,,0,0.92,0.0005,0.17
2001/2/3 21:00,-23.35504795,0.34259795,-27.01713355,0.717687891,0.0,223.3631146,13.24779225,98688.21239,,0,0.92,0.0005,0.17
2001/2/4 00:00,-23.47552957,0.344907196,-27.14615215,0.716857132,0.0,223.8082043,12.8029938,98581.99023,,0,0.92,0.0005,0.17
2001/2/4 03:00,-24.38829769,0.346623634,-28.13934403,0.709496376,1.786221858,221.8931687,11.48469537,98659.31185,,0,0.92,0.0005,0.17
2001/2/4 06:00,-24.97958222,0.348920934,-28.69405173,0.710579677,4.78233394,221.373253,10.94381736,98726.74644,,0,0.92,0.0005,0.17
2001/2/4 09:00,-25.73555044,0.35087751,-29.50621859,0.705111999,0.0,218.0913622,11.04278763,98775.92806,,0,0.92,0.0005,0.17
2001/2/4 12:00,-26.40304497,0.352031249,-30.22299945,0.700280444,0.0,213.4155499,10.51172242,98885.31913,,0,0.92,0.0005,0.17
2001/2/4 15:00,-26.68423361,0.353131754,-30.62300258,0.691745364,0.0,212.9826585,9.625287987,98991.54129,,0,0.92,0.0005,0.17
2001/2/4 18:00,-27.38589125,0.354113331,-31.35274609,0.68819642,0.0,207.8398644,9.648197663,99079.38372,,0,0.92,0.0005,0.17
2001/2/4 21:00,-27.73715806,0.354740154,-31.71497474,0.686615657,0.0,198.7705531,9.132821178,99174.57803,,0,0.92,0.0005,0.17
2001/2/5 00:00,-27.72099589,0.35530943,-31.60914888,0.692607347,0.0,200.4284709,8.794259579,99261.91343,,0,0.92,0.0005,0.17
2001/2/5 03:00,-28.06753225,0.355753139,-32.24437668,0.672732113,2.986353706,192.8715622,6.824065175,99578.80531,,0,0.92,0.0005,0.17
2001/2/5 06:00,-28.57849657,0.356100781,-32.6765483,0.676600188,8.050794065,186.5149858,6.710451039,99642.43719,,0,0.92,0.0005,0.17
2001/2/5 09:00,-28.75353279,0.356681113,-32.66139064,0.68878689,0.0,185.6332694,5.988127418,99740.67367,,0,0.92,0.0005,0.17
2001/2/5 12:00,-29.17609499,0.357125273,-32.89699332,0.700404135,0.0,184.2225231,5.69554559,99834.22015,,0,0.92,0.0005,0.17
2001/2/5 15:00,-30.39604441,0.357311391,-34.39621912,0.678522616,0.0,174.9021816,5.603345704,99998.24339,,0,0.92,0.0005,0.17
2001/2/5 18:00,-31.22260435,0.357271244,-35.17847922,0.679418843,0.0,169.3215156,5.167094616,100076.5791,,0,0.92,0.0005,0.17
2001/2/5 21:00,-31.87766415,0.357536459,-35.70830651,0.686311908,0.0,168.5632395,4.5968896,100173.8015,,0,0.92,0.0005,0.17
2001/2/6 00:00,-32.83018103,0.357815565,-36.58743167,0.689012298,0.0,165.5901144,4.384576923,100289.7839,,0,0.92,0.0005,0.17
2001/2/6 03:00,-33.80531025,0.357871452,-37.62816536,0.681994899,6.047036164,157.0697498,4.115621271,100411.8507,,0,0.92,0.0005,0.17
2001/2/6 06:00,-34.55249862,0.357854407,-38.27923802,0.686833289,17.31770362,154.7688717,3.689788568,100532.5231,,0,0.92,0.0005,0.17
2001/2/6 09:00,-35.68692243,0.357840636,-39.29873259,0.692157894,0.0,151.1560009,3.520225801,100649.1393,,0,0.92,0.0005,0.17
2001/2/6 12:00,-36.77910236,0.357829708,-40.3401737,0.693082732,0.0,147.1088909,3.34838572,100741.4182,,0,0.92,0.0005,0.17
2001/2/6 15:00,-37.97689196,0.357821094,-41.78314017,0.672324636,0.0,142.3577232,2.894800416,100860.1893,,0,0.92,0.0005,0.17
2001/2/6 18:00,-38.59470849,0.3578147,-42.58119075,0.657861655,0.0,141.5506282,2.53463915,100927.6239,,0,0.92,0.0005,0.17
2001/2/6 21:00,-38.95026103,0.357809735,-43.20532814,0.638155088,0.0,141.4290412,2.231691545,101031.3109,,0,0.92,0.0005,0.17
2001/2/7 00:00,-39.15516644,0.35780613,-43.58244326,0.625802112,0.0,141.2404453,1.89833282,101142.6033,,0,0.92,0.0005,0.17
2001/2/7 03:00,-39.91285409,0.357803592,-44.21633617,0.632038365,8.506859376,138.9694964,1.770355774,101301.5563,,0,0.92,0.0005,0.17
2001/2/7 06:00,-38.19589217,0.357802976,-42.39767891,0.643970661,23.65622414,139.4448734,1.009571957,101378.2441,,0,0.92,0.0005,0.17
2001/2/7 09:00,-35.7872796,0.357803004,-40.2920319,0.63039812,0.0,139.531199,0.5,101519.8314,,0,0.92,0.0005,0.17
2001/2/7 12:00,-36.1965352,0.357803026,-39.82557109,0.689639169,0.0,139.9455617,0.772078021,101623.7719,,0,0.92,0.0005,0.17
2001/2/7 15:00,-36.95248503,0.357803165,-39.14920184,0.798512562,0.0,139.2975335,1.254932189,101689.0517,,0,0.92,0.0005,0.17
2001/2/7 18:00,-36.90903964,0.357803483,-38.56340395,0.844571162,0.0,140.2390687,1.18039107,101761.81,,0,0.92,0.0005,0.17
2001/2/7 21:00,-36.51629329,0.357803773,-38.3452801,0.830109643,0.0,140.7915523,1.172589418,101849.3989,,0,0.92,0.0005,0.17
2001/2/8 00:00,-36.08697462,0.357804212,-38.10335145,0.814973205,0.0,142.35514,1.453870825,101948.903,,0,0.92,0.0005,0.17
2001/2/8 03:00,-36.06974009,0.357804806,-39.08993291,0.734968131,9.454901161,142.3289802,1.426703585,102114.5741,,0,0.92,0.0005,0.17
2001/2/8 06:00,-35.46825484,0.357805141,-38.39906383,0.743100374,26.42913944,143.2078263,1.076763502,102166.9246,,0,0.92,0.0005,0.17
2001/2/8 09:00,-35.51134118,0.357805395,-38.14381969,0.766117193,0.0,143.8217604,1.26307598,102243.8659,,0,0.92,0.0005,0.17
2001/2/8 12:00,-35.62767429,0.357805821,-38.25366415,0.766394602,0.0,144.5039094,1.38871304,102320.0467,,0,0.92,0.0005,0.17
2001/2/8 15:00,-36.59970201,0.357806005,-39.90152866,0.712569491,0.0,141.4592402,0.564790421,102348.567,,0,0.92,0.0005,0.17
2001/2/8 18:00,-35.92152309,0.35780604,-39.50120935,0.693882389,0.0,141.7241522,0.867603195,102302.4276,,0,0.92,0.0005,0.17
2001/2/8 21:00,-37.96209194,0.357806346,-40.63336905,0.758046515,0.0,142.3892475,1.641529165,102329.1732,,0,0.92,0.0005,0.17
2001/2/9 00:00,-38.85783946,0.357807286,-41.54879752,0.754594457,0.0,142.043711,1.709917234,102317.8919,,0,0.92,0.0005,0.17
2001/2/9 03:00,-40.78065029,0.357806303,-43.88243082,0.717803421,13.30787472,141.4640084,2.909160963,102343.7503,,0,0.92,0.0005,0.17
2001/2/9 06:00,-41.26716534,0.357800933,-44.13236178,0.735351808,33.47748822,142.3030164,3.124256267,102293.5546,,0,0.92,0.0005,0.17
2001/2/9 09:00,-41.54099152,0.357794891,-44.23566072,0.748518476,1.673286976,142.4413126,3.296011295,102299.5122,,0,0.92,0.0005,0.17
2001/2/9 12:00,-41.4591881,0.357788931,-44.09860014,0.753214046,0.0,145.8468571,3.479092268,102272.6397,,0,0.92,0.0005,0.17
2001/2/9 15:00,-41.34294114,0.357781977,-44.36418233,0.722777649,0.0,144.1953588,3.633390871,102206.2192,,0,0.92,0.0005,0.17
2001/2/9 18:00,-41.12939117,0.357774609,-43.96543701,0.738000139,0.0,146.400042,3.654069736,102107.4757,,0,0.92,0.0005,0.17
2001/2/9 21:00,-40.5757112,0.357767203,-43.35553502,0.743750852,0.0,149.1313923,3.675355619,102040.8016,,0,0.92,0.0005,0.17
2001/2/10 00:00,-40.25845435,0.35775832,-43.47014709,0.710561041,0.0,153.0643336,3.721304275,101949.41,,0,0.92,0.0005,0.17
2001/2/10 03:00,-39.53397607,0.357746933,-43.17784638,0.67996378,12.77189329,154.0319661,3.868083281,101896.2989,,0,0.92,0.0005,0.17
2001/2/10 06:00,-38.34901697,0.357733907,-41.82419105,0.695432329,30.92124526,156.8674516,3.903561262,101778.5419,,0,0.92,0.0005,0.17
2001/2/10 09:00,-37.96470591,0.357719051,-41.50750041,0.691424452,1.720555213,161.7521903,3.987077583,101728.473,,0,0.92,0.0005,0.17
2001/2/10 12:00,-37.18310031,0.357702904,-40.69565908,0.695606167,0.0,165.7646542,4.060589195,101667.1227,,0,0.92,0.0005,0.17
2001/2/10 15:00,-36.10287463,0.357684557,-39.90461451,0.677567985,0.0,170.3086131,4.069491205,101600.1952,,0,0.92,0.0005,0.17
2001/2/10 18:00,-34.64526241,0.35766259,-38.33706904,0.689067564,0.0,177.8543824,4.376045149,101469.7625,,0,0.92,0.0005,0.17
2001/2/10 21:00,-33.2326596,0.357974063,-36.87299767,0.696205396,0.0,185.1117084,4.738156701,101372.4133,,0,0.92,0.0005,0.17
2001/2/11 00:00,-31.93695401,0.358645871,-35.48595445,0.705768074,0.0,193.3362961,5.056950482,101306.4998,,0,0.92,0.0005,0.17
2001/2/11 03:00,-30.5073028,0.359426865,-34.11446897,0.705081736,5.339418144,197.4937291,4.976005912,101240.713,,0,0.92,0.0005,0.17
2001/2/11 06:00,-29.24368687,0.360366526,-32.79159142,0.712141724,9.531237617,203.2194267,5.079286412,101169.349,,0,0.92,0.0005,0.17
2001/2/11 09:00,-27.91627844,0.361956869,-31.40190161,0.719468032,1.603231223,211.962881,5.257644875,101088.4782,,0,0.92,0.0005,0.17
2001/2/11 12:00,-26.38001509,0.36427641,-29.84641898,0.724199332,0.0,219.2283176,6.15463649,100991.7628,,0,0.92,0.0005,0.17
2001/2/11 15:00,-25.38904659,0.366854757,-28.78234425,0.731356472,0.0,221.7474659,5.555724521,100909.6244,,0,0.92,0.0005,0.17
2001/2/11 18:00,-24.45138415,0.369661222,-27.73936614,0.740555082,0.0,223.1103401,5.504540662,100750.0377,,0,0.92,0.0005,0.17
2001/2/11 21:00,-23.52945136,0.372258858,-26.75309805,0.746858411,0.0,224.0897494,5.269070805,100665.7444,,0,0.92,0.0005,0.17
2001/2/12 00:00,-22.94193429,0.375736966,-26.13255904,0.750302299,0.0,224.9824327,4.734680846,100571.4374,,0,0.92,0.0005,0.17
2001/2/12 03:00,-22.00237666,0.378637411,-25.1623751,0.754253247,6.074391206,226.1490633,4.662651427,100481.3134,,0,0.92,0.0005,0.17
2001/2/12 06:00,-21.62690452,0.381661129,-24.69949557,0.76096286,12.17074131,227.9049776,4.069762541,100441.0047,,0,0.92,0.0005,0.17
2001/2/12 09:00,-21.63743177,0.385665793,-24.67019271,0.763680313,2.08655317,227.4772881,3.71202109,100395.8793,,0,0.92,0.0005,0.17
2001/2/12 12:00,-21.67866353,0.389878616,-24.69476873,0.76475004,0.0,226.8001131,3.497883168,100367.9928,,0,0.92,0.0005,0.17
2001/2/12 15:00,-22.92000251,0.393239557,-26.03585078,0.755487615,0.0,221.4266584,3.066505901,100324.5153,,0,0.92,0.0005,0.17
2001/2/12 18:00,-23.18493846,0.39576975,-26.30644554,0.754577447,0.0,220.9372028,2.737264684,100281.7982,,0,0.92,0.0005,0.17
2001/2/12 21:00,-23.70691492,0.398008742,-26.8723976,0.750506295,0.0,217.6226092,2.544796227,100284.2066,,0,0.92,0.0005,0.17
2001/2/13 00:00,-24.48939184,0.399446632,-27.75215963,0.742210653,0.0,211.2385726,2.53469301,100289.2769,,0,0.92,0.0005,0.17
2001/2/13 03:00,-27.04170059,0.399940861,-30.44964519,0.726774002,9.036887308,196.8621249,2.821415443,100366.9788,,0,0.92,0.0005,0.17
2001/2/13 06:00,-28.34594089,0.399913525,-31.87130216,0.715754034,24.49898782,185.3781203,2.548175758,100420.5969,,0,0.92,0.0005,0.17
2001/2/13 09:00,-30.03811807,0.400171745,-33.59534455,0.709654942,2.255264277,175.1338831,2.535173692,100501.8479,,0,0.92,0.0005,0.17
2001/2/13 12:00,-31.60566395,0.400462056,-35.23296469,0.701064135,0.0,167.1562281,2.36487984,100586.0144,,0,0.92,0.0005,0.17
2001/2/13 15:00,-33.75072673,0.400471446,-37.43945184,0.691518905,0.0,152.1015904,2.161988797,100689.1944,,0,0.92,0.0005,0.17
2001/2/13 18:00,-34.09126861,0.400468642,-37.31948082,0.723861385,0.0,150.1300918,2.169385971,100730.1369,,0,0.92,0.0005,0.17
2001/2/13 21:00,-33.83322915,0.400469044,-36.69472309,0.751853519,0.0,149.309125,1.633119462,100751.8123,,0,0.92,0.0005,0.17
2001/2/14 00:00,-32.8849203,0.400469751,-35.75744885,0.752987189,0.0,149.8262366,1.039292582,100799.7263,,0,0.92,0.0005,0.17
2001/2/14 03:00,-34.52351749,0.400470128,-37.59893063,0.734233534,28.86724635,145.3284939,1.426764436,100865.006,,0,0.92,0.0005,0.17
2001/2/14 06:00,-33.66894231,0.40047042,-36.74121983,0.736349669,60.72712974,145.3025884,0.77802768,100865.8933,,0,0.92,0.0005,0.17
2001/2/14 09:00,-32.78702779,0.40047046,-36.20260962,0.713254868,4.511736068,143.9419598,0.5,100901.7655,,0,0.92,0.0005,0.17
2001/2/14 12:00,-33.22622122,0.400470506,-36.15088917,0.748348136,0.0,144.2776993,0.862500297,100934.0885,,0,0.92,0.0005,0.17
2001/2/14 15:00,-35.89224882,0.4004707,-39.43663692,0.696504092,0.0,143.7381488,1.324585418,100936.6236,,0,0.92,0.0005,0.17
2001/2/14 18:00,-36.72389422,0.400471248,-40.12386774,0.705005482,0.0,145.6206574,1.669616182,100890.7377,,0,0.92,0.0005,0.17
2001/2/14 21:00,-37.71075657,0.400471952,-41.04712676,0.707323045,0.0,148.5362901,2.081471542,100839.6547,,0,0.92,0.0005,0.17
2001/2/15 00:00,-36.3380229,0.400471881,-39.78760341,0.702303694,0.0,152.5428564,1.748252549,100838.5139,,0,0.92,0.0005,0.17
2001/2/15 03:00,-36.85087359,0.400471228,-39.9914169,0.724071062,27.85085208,154.0024755,2.14676432,100824.1904,,0,0.92,0.0005,0.17
2001/2/15 06:00,-36.39688924,0.400467237,-39.57440614,0.72233446,57.47279173,156.5783744,2.459516138,100737.362,,0,0.92,0.0005,0.17
2001/2/15 09:00,-35.74400801,0.400462016,-38.8095601,0.732256846,5.33098598,159.5696137,2.238613421,100674.3639,,0,0.92,0.0005,0.17
2001/2/15 12:00,-35.34889,0.400457629,-38.34544127,0.738356831,0.0,164.6848099,2.388425909,100577.7752,,0,0.92,0.0005,0.17
2001/2/15 15:00,-35.71725059,0.400452053,-38.29938452,0.769674216,0.0,164.0204721,2.513581475,100486.8907,,0,0.92,0.0005,0.17
2001/2/15 18:00,-35.06615319,0.400445521,-37.89227847,0.751979478,0.0,169.8708046,2.716513527,100351.1342,,0,0.92,0.0005,0.17
2001/2/15 21:00,-34.37224391,0.400852864,-37.44685178,0.734628396,0.0,177.1099576,2.806081875,100260.6299,,0,0.92,0.0005,0.17
