QE,QH,RTS0,Lstar,snd
0.581393554,0.46116105,-27.78900784,27.15935426,0.429464248
0.239541586,-1.713283629,-30.71475809,6.616825229,0.429460611
0.064608539,-3.63442689,-33.28329541,4.457094899,0.429459631
0.05337137,-4.406340601,-34.69656475,5.453537531,0.429656381
0.093014266,-4.833656937,-35.48646173,10.97540363,0.429952162
0.126301047,-5.331378303,-36.29043853,14.68679178,0.430085929
0.423286726,-4.418655734,-35.22588691,1383.666328,0.430120209
1.37243755,5.229247066,-32.53869148,-21.56046561,0.430099372
1.533661709,12.29123527,-32.72552999,-26.85514544,0.430076086
0.693588087,3.235862346,-35.63989912,138.585639,0.430065556
0.388439754,-4.113840514,-37.87375959,71.78529534,0.430059659
0.35487482,-7.578396493,-39.156337,39.52508039,0.430054271
0.24149938,-10.30605461,-39.4087631,30.50569643,0.430050604
0.182560604,-12.9120505,-38.83810604,25.371815,0.430047832
0.544379419,-8.748832978,-36.29378907,390.5108051,0.430039567
1.632107773,5.399099633,-32.74546397,-39.53941417,0.430014788
1.832228356,12.52132453,-32.29516144,-46.28434796,0.429986969
0.884121232,1.957898694,-34.66962148,109.9424705,0.429973546
0.449826387,-5.939875626,-36.54223753,74.35388171,0.429966717
0.374392048,-8.66928177,-37.54897791,46.87999337,0.429961032
0.318601451,-11.33623411,-37.68796335,45.18435635,0.429956195
0.326271438,-13.21090212,-37.03165696,45.4528996,0.429951242
0.816635306,-8.397729709,-34.3227301,933.4701901,0.429938843
2.230852179,6.934151328,-30.68384295,-40.40998218,0.429904972
2.440530877,14.68084511,-30.65895809,-44.59993697,0.429867918
1.122986941,4.015586519,-33.70607707,145.7994634,0.429850868
0.444756377,-5.784071929,-36.18143525,48.37247288,0.429844116
0.281227933,-9.128126703,-37.45062088,28.46212403,0.429839846
0.118702849,-11.2559409,-37.98708955,25.4656301,0.429838044
0.072451508,-12.88377538,-37.45339314,20.25637934,0.429836944
0.486296515,-6.645757187,-34.66201118,-147.0831034,0.429829561
1.687201463,8.131074444,-30.82953684,-12.03528449,0.429803944
2.202082081,16.66489061,-30.26416418,-16.98366367,0.429770511
1.500016657,9.459703393,-32.28205108,-45.05815784,0.429747736
1.338855692,4.032521919,-32.70089162,-82.76683366,0.430152719
1.724701317,3.340197163,-31.7380411,-188.6279158,0.430957444
2.120771696,2.235442077,-30.51064506,-544.5158122,0.43170845
2.468590879,0.955816783,-29.3981531,-770.7710257,0.432592964
3.479907492,3.555761401,-27.57339474,-165.8822339,0.433522935
5.694827355,13.10028001,-25.67919196,-145.7638176,0.434723408
5.580040609,11.6111218,-25.58392082,-205.7282857,0.435993114
4.049075842,4.324519786,-26.26477593,-339.3980876,0.437947214
3.615482788,0.53045546,-26.64513499,874.3491495,0.43973269
3.451654941,-1.46832003,-26.90321228,2433.976929,0.441459279
3.539988174,-0.87070079,-27.16322596,2405.346891,0.443303766
3.538596075,-0.844608642,-27.33329603,-34216.17317,0.445144295
3.812040906,-1.084792617,-26.87137901,6704.021416,0.446758739
4.856728297,1.348322962,-26.06274212,-590.3628543,0.447906234
4.58165885,2.529748895,-26.22892215,-2121.121342,0.448825733
3.036737477,-1.662407644,-27.44403216,231.2191385,0.449409379
1.932593991,-5.084714376,-29.14174589,70.67161331,0.44975338
1.166745404,-7.769722134,-30.86710309,43.16529432,0.449735626
0.91904876,-6.988051363,-32.11858905,51.68251904,0.449721642
0.74470763,-9.689110794,-32.88601845,31.00029292,0.44971031
0.747421369,-15.99298365,-31.58723854,36.72481981,0.449698937
1.198988002,-11.91096402,-29.27440598,29.44540136,0.449680692
1.152009662,-5.042253637,-29.55762391,33.97341192,0.449663163
0.603804288,-6.525442232,-32.45557444,16.03648964,0.449653975
0.245730106,-8.546818142,-35.50295444,15.34256949,0.449650236
0.13567227,-8.621503651,-37.51952921,9.511633643,0.449648171
0.032065232,-8.603622705,-38.63314759,3.065820605,0.449647683
-0.045072413,-4.622520888,-39.35050598,0.060454967,0.449648369
-0.029694018,-1.847051647,-37.94563733,0.38116239,0.449648821
-0.005755323,-1.275138885,-34.1263011,0.009330727,0.449648909
0.001325857,-0.070818245,-32.98365331,0.003430685,0.449648888
-0.000733804,-0.062877223,-35.78831679,0.000826545,0.4496489
-0.001171094,-0.059101078,-39.19661844,0.000418876,0.449648917
-0.001163228,-0.058150953,-40.96057865,0.000335918,0.449648935
-0.005774136,-0.294433599,-41.86572685,0.019214156,0.449649023
-0.100978911,-6.129809825,-41.01411193,3.533366422,0.449650559
0.082542857,-13.16685312,-36.28152254,20.11601558,0.449649303
0.973188334,-6.028844488,-31.91409022,113.7716542,0.449634495
1.773965918,0.376604266,-30.51457579,-3721.379573,0.449607501
1.633857511,-4.816033522,-30.95793919,146.3941683,0.449582639
1.821028804,-11.65867603,-30.00533211,136.1525729,0.449554929
2.763856665,-10.74950699,-27.77118057,343.1645294,0.450229197
4.414782878,-4.057827748,-25.29591176,2770.766205,0.451924572
5.299022248,1.188906102,-23.74359588,-392.4352642,0.454396585
4.935097055,1.006450825,-22.93043586,656.6287987,0.456188254
3.677347532,-1.888725632,-22.27627722,287.7983486,0.456862194
2.828076176,0.031347751,-22.6967065,109.8948523,0.456944335
1.47586939,-1.864037229,-25.58173387,25.90980997,0.456927181
0.355514046,-4.631061008,-28.54171216,1.496489297,0.456921836
-0.03248046,-4.703265541,-30.47607489,1.552861492,0.456922325
-0.054457616,-3.228431962,-31.59387196,0.144464649,0.456923143
-0.012553055,-0.506183679,-31.79587709,0.008696558,0.456923332
0.005479745,-2.476512614,-29.25928848,3.786160684,0.45692325
1.050376694,-2.601290174,-25.20249531,-62.03979875,0.456907458
2.153020303,4.600414451,-25.1768658,-22.32838,0.456875089
1.706223874,3.707011917,-27.88390328,-68.56095125,0.456849438
1.193966057,-0.750456894,-30.02310171,100.2359906,0.456831488
0.999320272,-2.539119572,-30.71116294,87.26526705,0.456816464
0.9275583,-0.245673481,-30.75158557,-118.7581786,0.456802519
0.754592218,-2.668520634,-30.05649209,25.87080823,0.456791174
1.017429273,-1.004416547,-27.4313901,-8.639478921,0.456775878
1.648289956,4.279497082,-24.6472882,-3.731463204,0.456751098
2.201753506,6.467058006,-24.25466343,-13.25579821,0.456717996
1.755746012,3.064095604,-26.27169651,-77.53821289,0.4566916
1.310789806,0.420594163,-29.09717868,270.9631398,0.456671893
1.053204945,-2.76680451,-31.39051085,143.3860929,0.45665606
1.134359797,-2.375654762,-31.57970479,207.2907401,0.456639005
1.13859469,-7.741060922,-30.31451857,43.86408608,0.456621888
1.41477762,-14.47313301,-26.39153925,65.33400371,0.456600618
3.617298732,-13.84444806,-21.55819201,115.9450656,0.456546234
6.284258031,-19.22960104,-18.67112263,136.5190747,0.456451752
7.397109673,-34.54652476,-17.13084376,133.4651884,0.456340537
7.84392794,-49.51745558,-15.79407727,145.8460345,0.456222604
8.502176182,-57.00313614,-15.05189836,178.7852233,0.456094773
9.177740627,-57.07509509,-14.70778095,212.5364221,0.456169351
10.4474692,-50.99644756,-13.8354468,246.149865,0.456320098
12.58134253,-39.65293768,-12.177714,291.6867925,0.45622225
13.90395363,-25.16661423,-10.86898602,225.481399,0.456013373
9.789401086,-16.23276915,-11.49365252,86.94364533,0.455866313
4.897353234,-13.10604692,-13.49373796,45.71529874,0.455792918
2.253822745,-10.31450917,-15.67822166,11.98348338,0.455759508
0.512749997,-7.17894548,-17.96801067,2.160926314,0.455751936
0.330572929,-6.693755647,-19.8592562,11.34958203,0.456291065
0.860265179,-11.05296346,-20.50747039,20.33420609,0.457067931
1.823538033,-13.90136041,-19.62442807,46.14732797,0.457276304
4.839461446,-8.575566375,-18.40907884,269.5803613,0.457204744
6.149695834,-4.24996157,-19.13380965,243.098146,0.457113808
3.88209605,-7.325583071,-21.60406517,90.36761436,0.457056405
2.286926948,-10.64392158,-24.99280146,126.3746053,0.457022589
1.768317557,-15.13290739,-28.10415059,116.8783497,0.456996442
1.399554056,-14.65120848,-30.21743179,101.8200436,0.456975748
1.115001429,-15.73483977,-31.17818935,71.96877063,0.456959261
1.657858051,-7.401342902,-30.01217577,-687.4249435,0.456934747
2.913275006,5.924147366,-28.27863465,-58.28923789,0.45689167
2.743319824,9.742045255,-28.28388411,-29.86339569,0.456851105
1.331665668,4.911855337,-31.5541449,-200.621483,0.456831415
0.451561084,-2.244163496,-35.86297062,38.60119655,0.456824738
0.195305198,-5.990568225,-38.14776486,21.86808254,0.45682185
0.187654522,-7.391898679,-38.83322831,24.23371917,0.456819075
0.159957545,-10.81878677,-37.60255959,13.30566237,0.45681671
0.564527584,-6.994361254,-33.51272908,226.3170139,0.456808363
1.827694061,3.994500391,-29.34684354,-35.55597705,0.456781338
2.548789658,9.679132801,-28.48685864,-49.64728434,0.45674365
1.76558299,4.783915475,-31.26755042,-3820.133386,0.456717543
0.902731094,-2.566126705,-34.4572842,141.4513366,0.456704195
0.655300368,-4.607825284,-36.18609484,99.82486554,0.456694506
0.611076637,-4.488661861,-37.0226451,130.5095727,0.45668547
0.45158298,-10.53969043,-35.61399095,25.86483398,0.456678793
0.912663984,-7.593835639,-31.24075665,238.0831244,0.456665298
2.326904125,2.974153045,-27.07618039,-57.90298941,0.456630891
3.082010394,7.404913457,-26.15302314,-90.43209671,0.456585318
2.150387019,2.407673305,-29.09667509,366.6860312,0.456553522
1.151859566,-10.26940243,-31.67247946,74.41709753,0.45653649
1.021362521,-16.43255913,-31.76919519,70.20683496,0.456521388
1.268243294,-20.32314517,-30.94067916,84.59079455,0.456502635
1.756847109,-27.31988427,-28.19471751,78.97208295,0.456476657
4.313412829,-29.53730697,-22.95765175,172.2274545,0.456412876
10.7690168,-20.48928661,-18.35320764,348.6148172,0.456253627
12.89595309,-16.73543958,-16.90300494,238.5520883,0.456062924
10.15249677,-22.99415026,-17.26457768,134.0961357,0.455912793
7.966569472,-28.33440155,-17.31762856,127.5176637,0.456203849
7.777057118,-26.10311881,-16.81971099,144.154581,0.457171071
7.64343838,-22.35139025,-16.74145922,159.9147733,0.45823572
7.592247987,-18.89001685,-16.50191646,184.7142482,0.459119683
9.986373651,-13.50054604,-15.32468988,547.3414299,0.459830167
12.96423969,-4.635273648,-13.89304442,2632.735278,0.460313536
10.55050267,-1.171488676,-13.87279869,333.4027648,0.460759732
6.165118514,-4.756308143,-15.37009926,135.7968348,0.4612605
3.932327195,-9.128823859,-17.28009673,67.01069976,0.461507023
2.680444116,-12.00097258,-18.93322253,60.98054983,0.46178644
2.57835415,-11.26872728,-20.07710093,72.22431067,0.462177306
2.668949481,-12.89862575,-20.30681133,84.86815243,0.46237446
5.609102507,-12.12599042,-18.25698552,546.828325,0.462429296
12.0115517,-1.240353244,-15.81581323,-1044.711259,0.462465255
11.37797503,3.562352895,-15.59495456,-1063.597342,0.46262418
5.948705156,-3.112758549,-17.37797082,118.5784171,0.462750455
3.21940441,-8.361402351,-19.53168105,76.27717606,0.462810788
2.340210122,-7.058255108,-21.06924257,54.11584849,0.462775891
1.852184582,-5.717811396,-22.29101211,53.48268725,0.462748272
1.78118459,-5.520171976,-22.17943382,63.01199839,0.462981702
4.095605247,-1.538687986,-19.99531798,-267.5825248,0.463189021
8.239536496,8.883816039,-17.79341835,-65.78909195,0.463066111
7.442729456,12.49391923,-18.01833346,-30.27114763,0.462955088
3.555740598,5.390563903,-21.48249367,-704.4842239,0.462902048
1.532154171,-0.854823723,-25.85348511,1049.794842,0.462879194
1.174528662,-1.78247248,-28.25275332,246.2935056,0.462861674
1.289250003,-0.226726,-28.86575767,-190.669071,0.462842443
1.192414855,-3.646004631,-27.6230883,55.99749934,0.463103335
2.296957793,-0.884851375,-23.95576229,-55.66845524,0.463356765
5.604087174,9.925484248,-20.45941278,-59.66793562,0.463273139
5.967277869,14.2769721,-19.98107128,-9.773792872,0.463184095
2.486904012,5.677699973,-23.33935262,76.76361106,0.463146985
0.823086528,-2.114368934,-27.90693193,100.7788692,0.463134703
0.64389268,-2.509310243,-30.1038391,87.6486116,0.463125096
0.747475274,-0.31589108,-30.29064227,-146.1983754,0.463113942
0.917525102,-0.17629764,-29.40951225,-113.0217489,0.463100251
2.236286103,6.017061359,-26.21660993,-16.69692579,0.463066881
5.106416924,19.7583152,-22.82315119,-17.10736254,0.462990683
6.041167447,24.12632648,-22.70905384,-31.21152402,0.462900535
3.697852311,14.19904168,-26.26245458,-118.3081001,0.462845356
1.679157579,1.335084516,-30.91825205,358.2463186,0.4628203
0.894820508,-5.81394053,-34.20580236,110.2234789,0.462806948
0.67566417,-6.458969774,-35.81585271,133.7081997,0.462796866
0.701793426,-9.958945937,-34.29020475,85.97759875,0.462786394
2.395409648,-0.89245217,-28.75458486,-138.1118773,0.46275065
6.812870872,15.91395573,-23.81005086,-135.7063412,0.462648986
8.312513075,14.84381124,-21.97411641,-259.4930979,0.462524944
5.425612305,-3.016564252,-22.94326792,162.0396079,0.462443982
3.862793145,-23.86382885,-23.83960293,124.5920104,0.462386341
4.576674844,-30.44338774,-23.08361384,145.4192579,0.462318048
5.079350288,-32.47586979,-22.16790685,159.6677138,0.462242254
6.659205811,-29.65685693,-19.85194739,308.6911661,0.462142883
13.86882138,-11.69383398,-15.96624733,25594.18646,0.46224088
22.36587811,2.956928611,-13.03451395,-1178.230329,0.46268439
20.5620676,2.362022635,-12.02165404,2771.571926,0.463796784
14.00236975,-0.837214426,-13.15682146,4480.190055,0.465401086
9.914022658,4.378063284,-17.01577499,-368.6712787,0.466551815
7.868510705,7.858822401,-21.50738126,-296.0497422,0.467149646
5.692769154,8.053367986,-24.38327106,-180.5513984,0.46759627
4.246833025,3.885320467,-26.07758254,-2090.874313,0.467858972
3.74057,-4.223216098,-26.18857526,357.7607745,0.467870366
5.353330957,-6.5664123,-24.47349797,552.6159091,0.467790179
5.798854983,-7.418783541,-23.10894773,138.9202161,0.467703317
3.735109273,-12.61031448,-24.32590708,95.39754495,0.467647371
2.167116186,-18.82643557,-27.02071295,76.20963373,0.467614911
1.511354261,-22.37703379,-28.57669121,70.74277575,0.467592274
1.439936562,-23.18610993,-28.46825155,68.48158249,0.467570707
1.365770687,-23.070291,-26.51714603,53.22362059,0.467550251
3.02018015,-19.63728474,-22.90111728,157.3927133,0.467505013
5.908022722,-12.2276995,-19.9447994,171.0936426,0.467416516
5.046984311,-4.870711519,-19.56490687,79.6870359,0.467546894
2.065073279,-1.324354037,-22.71843293,50.63531077,0.467758788
0.428100621,-4.336801313,-27.36390568,3.278082179,0.467783539
0.296620037,-5.48000668,-30.57700026,77.49646876,0.467779093
0.630327318,-6.24651987,-31.91663506,53.78697559,0.467769647
0.129092421,-16.14979935,-29.36582455,17.70519846,0.467767712
-0.098900983,-21.18860481,-23.65659509,19.28058881,0.467769194
2.253628562,-17.31378722,-18.61653033,60.2537948,0.467735418
4.96666534,-11.82420035,-17.21544989,93.11846937,0.467660979
3.873037959,-11.32473441,-19.47274196,83.34181004,0.467602931
1.880249706,-13.78225425,-23.04037413,51.85435938,0.467574752
0.865358945,-15.93289567,-25.65799667,48.16659468,0.467561783
0.680151393,-16.35411056,-26.35599334,53.11744303,0.467551589
0.747923757,-15.30366499,-24.62022814,31.87432616,0.46754038
2.581651368,-7.819402137,-21.70372336,591.2444338,0.467501688
6.540521204,5.002334497,-19.49331315,-125.2074785,0.46777843
7.062844484,11.65874583,-18.80088916,-27.67003243,0.468381414
4.267528614,9.1858285,-20.44391122,-29.52977019,0.468938132
2.720528114,6.73506865,-24.20569421,-64.64299836,0.469194947
1.695145343,2.037071123,-27.4751185,-131.6429641,0.469572412
1.39358333,1.708747893,-28.25604927,-73.86236006,0.470310397
1.822639285,-1.074623675,-26.87902924,436.1063616,0.471137728
4.031323066,0.797697223,-23.91006318,-247.9387469,0.471593948
6.855848569,10.6155153,-21.77885535,-97.16557404,0.47179202
7.420087077,14.86792717,-21.3419289,-82.87403073,0.472333455
5.469218628,10.22008133,-22.59384056,-125.1645775,0.473541765
3.92139805,6.535141667,-24.28106169,-120.3211719,0.4752169
3.013913558,4.158928302,-25.52165538,-196.9241749,0.476570124
2.537025638,1.44014513,-26.37502207,-252706.193,0.477585704
2.87E+00,-5.99E+00,-26.00327997,371.6952004,0.478170607
5.01E+00,-7.03E+00,-23.89477677,893.0632394,0.47828872
7.36E+00,-1.93E+00,-22.07208012,3062.827769,0.478177549
7.09E+00,-2.42E+00,-21.81992363,2.80E+02,0.47807049
4.19E+00,-7.52E+00,-23.9886214,1.47E+02,0.478007159
2.10E+00,-1.74E+01,-27.44608799,9.97E+01,0.477975454
1.12E+00,-2.52E+01,-29.70161965,7.06E+01,0.477958582
7.23E-01,-2.73E+01,-30.31699766,5.73E+01,0.477947654
7.79E-01,-3.15E+01,-28.51160848,9.53E+01,0.477935889
3.47E+00,-2.25E+01,-24.7319492,2.11E+02,0.477883443
6.97E+00,-8.73E+00,-22.01504082,5.24E+02,0.477778096
6.51E+00,-4.60E+00,-21.24291926,1.16E+02,0.477679766
3.35E+00,-3.95E+00,-23.87971768,9.47E+01,0.477629119
1.42E+00,-1.10E+01,-28.28639663,4.50E+01,0.477607685
8.11E-01,-1.76E+01,-30.36778607,4.56E+01,0.47759544
6.18E-01,-2.12E+01,-30.73265064,3.79E+01,0.477586101
2.92E-02,-2.84E+01,-28.57233294,2.60E+01,0.47758566
1.20E+00,-2.62E+01,-23.4445543,6.43E+01,0.477567551
5.33E+00,-1.67E+01,-19.27713071,1.23E+02,0.477487114
6.71E+00,-1.19E+01,-18.25365945,9.73E+01,0.477385749
3.94E+00,-1.35E+01,-20.8310741,7.83E+01,0.477326193
1.40E+00,-1.61E+01,-25.47727124,5.00E+01,0.477305044
4.17E-01,-1.58E+01,-28.90490321,4.20E+01,0.477298738
2.25E-01,-1.52E+01,-29.83653556,2.98E+01,0.477295334
-1.82E-01,-1.92E+01,-27.74007561,18.16165483,0.477298082
4.10E-01,-1.54E+01,-23.26944369,19.60054555,0.477291892
2.17E+00,-8.80E+00,-19.4726057,50.20471429,0.477259061
3.58E+00,-5.73E+00,-18.3102559,59.01599766,0.477204996
2.55E+00,-4.27E+00,-21.50598366,1.18E+02,0.477166459
1.10E+00,-5.48E+00,-26.88205997,6.74E+01,0.477149899
4.07E-01,-6.81E+00,-30.32089296,4.74E+01,0.477143757
2.02E-01,-7.93E+00,-31.09594406,2.44E+01,0.477140704
-4.70E-01,-1.78E+01,-28.40584907,1.50E+01,0.477147797
1.22E-01,-1.38E+01,-23.09916393,6.39E+00,0.477145959
1.34E+00,-4.19E+00,-19.07360317,3.92E+01,0.477125757
3.07E+00,-4.52E-01,-17.77507988,1.27E+02,0.477079411
2.61E+00,8.11E-01,-21.24417849,2.30E+03,0.477040021
1.33E+00,-2.48E+00,-26.53934267,1.20E+02,0.477019991
9.23E-01,-4.52E+00,-30.02405447,1.33E+02,0.477006044
7.01E-01,-1.33E+01,-30.19179111,43.62882677,0.476995456
4.37E-01,-2.28E+01,-25.55513847,40.54662229,0.476988859
2.549235214,-17.48231308,-19.11446747,76.44691549,0.476950354
7.951413193,-8.156196912,-14.76764457,265.2224142,0.476830247
9.052564633,-4.31E+00,-13.79191684,78.25516031,0.476693506
4.56E+00,-3.39E+00,-17.31978608,95.97645567,0.476624624
1.75E+00,-1.27E+01,-22.56922659,4.48E+01,0.476598148
6.99E-01,-2.00E+01,-24.88322101,41.68556104,0.476587585
3.56E-01,-2.41E+01,-25.02554403,33.91181873,0.476582212
-4.13E-01,-2.71E+01,-22.08320477,19.29425917,0.476588447
6.72E-01,-1.67E+01,-16.95515351,13.39391043,0.476578301
2.309809289,-4.102866698,-12.91722058,15.69046119,0.476543413
3.136201345,1.433144079,-11.61718354,-2.067262519,0.476496043
3.606183286,2.440997653,-14.06665879,-459.8467727,0.476441573
3.499938538,3.716505371,-18.57982482,-52.64457942,0.476388708
2.760498664,4.434976797,-22.20395723,-36.31223416,0.476347013
1.621488601,2.114006101,-23.00574624,-9.134145478,0.476807182
1.915820989,2.339342775,-21.36030964,-31.44002627,0.47747862
4.614842222,4.310739626,-17.66158188,-109.7890505,0.477615402
9.85449621,6.890309525,-12.801213,-129.4746775,0.477855703
13.10718538,4.709681159,-9.496736222,-1608.049754,0.478416108
10.27377871,-6.480526009,-10.0395294,157.6403507,0.478692465
6.924020525,-21.33415203,-13.69241839,130.9551804,0.47865337
5.836980327,-36.08337521,-15.97170451,130.6386301,0.478565368
6.414571547,-36.62594871,-15.12730582,164.8461124,0.478468657
8.28258853,-27.58192016,-13.70208609,256.3200881,0.47834378
14.08074169,-7.405068137,-12.92960085,-859.9350034,0.478131474
20.63285573,9.052297497,-13.17112385,-499.791346,0.477820362
19.39371327,5.978188678,-13.52322985,-87290.21722,0.477527936
9.223707672,-1.39950549,-15.84410002,75.0370723,0.477388868
2.166242102,-8.967296545,-20.63675034,39.87425415,0.477356209
0.748767898,-21.0833731,-22.90139923,49.26807376,0.477344921
0.659946589,-30.64251728,-19.88823385,89.72005891,0.477543417
5.160976283,-24.03626789,-14.88778862,241.2265255,0.478270207
10.47946827,-10.5027024,-10.74419334,779.3911267,0.481298726
9.956981186,-2.745209254,-7.514560489,117.9976703,0.484931916
10.1092048,-1.676171309,-7.126306368,-10148.67552,0.487007093
11.95682286,-0.090897358,-10.39100404,2156.963885,0.487077044
7.138018424,-5.735563656,-15.20175548,294.3588436,0.487002731
2.583687893,-9.009362113,-19.55197931,39.56706641,0.486964258
0.572885287,-9.618746368,-22.53243165,14.6519617,0.486955727
-1.162921873,-19.56700613,-21.29443811,16.97643407,0.486973043
-1.211178037,-27.55435294,-15.2678266,58.81678157,0.486991077
5.017016866,-23.42123619,-10.32006466,150.4095975,0.486916366
9.54463536,-19.96476221,-8.497639086,162.7168266,0.486774223
7.602507173,-21.56734125,-8.722755344,87.28713594,0.486661006
3.703843162,-16.63020631,-11.63913743,65.51234061,0.486605851
1.552509696,-14.71743878,-15.96620617,45.64592911,0.486582733
0.010392866,-20.05785061,-17.67962004,27.17954282,0.486582579
-3.880940116,-33.00440255,-14.61299503,27.33150275,0.486640363
-1.749534218,-34.06469293,-9.278598079,54.51371569,0.486666412
5.080048193,-27.65553651,-6.364965598,139.1536912,0.486590762
10.62905464,-25.32120552,-5.718078446,283.3812692,0.486432467
8.716385641,-29.28622236,-6.754956438,247.3648681,0.48630266
3.052433464,-35.29521834,-7.804171329,140.715273,0.486257206
1.260690166,-28.26183676,-8.401357713,89.15653636,0.486238434
1.71357079,-12.14624947,-8.802493637,26.3026774,0.486621209
7.988922443,0.877707585,-9.262121993,-328.4680503,0.48791985
18.49873409,15.02129933,-11.37637466,-193.6983496,0.489258905
21.24983204,18.327379,-13.02706907,-221.2081745,0.489815845
18.18931782,10.23922628,-13.43213653,-664.4507621,0.489980851
11.01057989,-0.204054929,-14.8384321,173.7078082,0.489991949
4.021163818,-5.630368234,-18.86216242,43.64935569,0.489946303
1.541040618,-12.72634815,-23.84082983,46.27171144,0.48992487
0.653894848,-22.22091243,-25.20372474,27.04970252,0.489915775
-1.130826781,-31.01711598,-21.49146452,17.97537627,0.489931502
0.025897114,-27.78709263,-15.20567176,31.36900861,0.489931142
5.307883966,-20.39177768,-10.72501309,71.97024513,0.489857316
8.378372587,-17.43292008,-9.404862835,82.56950984,0.489740781
5.676231487,-17.54942195,-11.47778882,68.94829015,0.489661832
2.177953212,-16.42244619,-15.97251499,55.48666181,0.48963154
0.625162788,-17.39302923,-19.38666082,38.61647135,0.489622846
0.330556767,-16.4552081,-19.13270949,43.344411,0.489618248
0.868831952,-11.70327529,-16.11791735,41.98711042,0.489606165
3.885916603,-3.688260974,-12.83752087,-239.1124236,0.489552118
6.799713605,2.786402112,-10.69279643,-45.97045572,0.489457541
5.313568455,1.024703611,-9.85996134,28.32721704,0.489383637
2.467278345,-3.17098779,-12.33577943,24.89059536,0.489349321
0.877494863,-9.092619377,-17.14156312,39.02233022,0.489337117
0.645239089,-14.63071828,-20.25175052,49.48919662,0.489328143
0.234762877,-21.27221048,-20.04443546,29.82859724,0.489324878
-1.880234711,-28.17156214,-16.08079991,18.86760067,0.489351028
-2.115367706,-24.97319221,-9.842955704,16.57152736,0.489380447
2.555440457,-16.05519371,-5.077076097,26.96039456,0.489344905
4.440434531,-13.19608532,-4.108558228,35.54503627,0.489283145
4.838851936,-10.93622864,-6.524735752,75.3014267,0.489215844
2.712843381,-15.70919969,-10.87953399,45.78673696,0.489178114
0.486261437,-24.2226313,-13.31047675,51.40524796,0.489171351
1.451638646,-28.95789485,-12.78524486,78.45412663,0.489151161
6.237776093,-26.80273231,-10.82493495,205.0166305,0.489064401
16.0527327,-9.605084011,-9.14135292,-2216.112864,0.4888411
24.26690541,6.240723051,-8.511545719,-760.2712751,0.488503504
23.54381519,11.37654194,-8.579317888,-436.909664,0.488367794
16.71096785,8.250755354,-9.32849132,-505.1755512,0.488757243
11.70919348,6.934738414,-10.64210468,-144.7297791,0.48950496
8.947737369,6.704802949,-11.74262615,-123.9466237,0.490498236
8.048365837,6.712767613,-11.79220364,-80.04054747,0.491631998
7.710505356,5.948239428,-10.74935862,-68.37376638,0.492480714
5.886327845,0.234293047,-8.302496433,79.34127903,0.492926589
4.490203581,-4.013976427,-5.47207325,25.82954352,0.492864735
2.709051262,-3.832446758,-4.052334079,3.852793867,0.49282746
0.138666858,-2.435920255,-5.48834635,0.2917418,0.492825557
-0.075943524,-3.452906905,-8.938770997,31.0032753,0.492826592
1.926339766,-2.379645428,-10.68953291,3168.666684,0.492800342
2.636195586,-2.372544246,-11.31481389,47.23142083,0.492764419
-0.686928672,-11.06897431,-11.11553434,10.74785092,0.492773779
0.135325739,-13.05653336,-9.022959947,27.97764184,0.492771935
3.609226669,-8.919460448,-7.457452372,19.14332554,0.492722752
2.546050482,-5.838400616,-7.355753779,5.55348362,0.492688057
1.308106428,-6.066843184,-10.18984333,35.71032497,0.492670232
1.029400185,-6.544462976,-14.87833324,65.11763222,0.492656205
0.896891487,-7.400582096,-18.12009323,54.02978931,0.492643983
0.504099513,-11.23152541,-18.35789875,35.58981845,0.492637114
0.176274462,-12.44446125,-15.13252657,54.41151545,0.492634712
4.858509365,-1.208675589,-10.88418426,-77.36701613,0.492568504
10.29021127,9.031330434,-8.470633297,-52.98337771,0.492428272
10.67454748,10.01982896,-7.835444679,-35.58735068,0.493242392
7.968830677,7.830283203,-8.663015969,-30.01788727,0.496644496
5.997988027,5.500103768,-9.934459105,-40.2195129,0.498979619
4.384942177,3.474209207,-10.62066134,-13.53581266,0.499639454
3.729639557,3.778522614,-10.4925091,-5.415128015,0.500354613
3.436189496,2.606767857,-9.454259711,-17.3819989,0.500849669
6.41990362,3.959122191,-7.005418248,-28.94833722,0.500871863
10.49878302,6.766166167,-5.000203071,-20.24420736,0.50072984
8.013998703,4.298552061,-4.431521305,-13.05596728,0.500621538
2.134408722,-1.554366272,-6.124352848,2.926541301,0.500592833
-0.288903155,-5.615346709,-10.05654522,19.74929932,0.500596708
0.375190471,-5.526963339,-13.62072384,63.03287401,0.500591676
0.347207808,-7.50950407,-14.63474942,21.56285675,0.500587019
-2.3522009,-13.28763815,-11.90291459,9.180663945,0.500618567
-1.597011476,-11.03119371,-6.767210359,16.68987069,0.500639986
3.260108592,-5.522860884,-2.953000464,31.57496696,0.50059626
2.876883712,-7.345149171,-2.116583031,23.95689181,0.500557674
1.820233048,-7.474710561,-4.065990827,69.16897341,0.500533261
3.129740281,-3.352599649,-6.937558073,132.8202721,0.500491283
2.061316366,-2.463307776,-9.008660832,56.4510727,0.500463636
0.51941822,-5.212640399,-10.18385847,16.1475349,0.50045667
-2.123703132,-9.757503387,-8.90340716,6.336304855,0.500485153
0.429539858,-5.674176336,-4.797204745,497.9565319,0.500479391
5.106816557,-1.852590635,-1.690102521,51.14793662,0.500410896
